conversation_id_str,created_at,favorite_count,full_text,id_str,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,label,product,clean_text,no_slang,no_stopwords,stemmed_text
1.94333e+23,2025-07-11,0,@matchasuketijo @dawnonapril Azarine garai berminyak sing kae wis ntek trus mbalik gae skinaqua mergo sing paling iso nahan minyak sejauh iki mung skinaqua,1.94362e+23,matchasuketijo,in,0,1,0,https://x.com/undefined/status/1943617942937014703,1498152486.0,-1.0,azarine,  Azarine garai berminyak sing kae wis ntek trus mbalik gae skinaqua mergo sing paling iso nahan minyak sejauh iki mung skinaqua,azarine garai berminyak sing kae wis ntek terus mbalik gae skinaqua mergo sing paling iso menahan minyak sejauh iki mung skinaqua,azarine garai berminyak sing kae wis ntek mbalik gae skinaqua mergo sing iso menahan minyak iki mung skinaqua,azarine garai minyak sing kae wis ntek mbalik gae skinaqua mergo sing iso tahan minyak iki mung skinaqua
1.94329e+23,2025-07-11,0,@imaginawry Azarine awokawok,1.94361e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943614017244684681,1.72171e+23,0.0,azarine, Azarine awokawok,azarine awokawok,azarine awokawok,azarine awokawok
1.94358e+23,2025-07-11,0,@risolmadu azarine byy dari kelas 10 pakenya itu,1.94361e+23,risolmadu,in,0,1,0,https://x.com/undefined/status/1943613060255535290,1.885e+21,1.0,azarine, azarine byy dari kelas  pakenya itu,azarine byy dari kelas pakenya itu,azarine byy kelas pakenya,azarine byy kelas pakenya
1.94354e+23,2025-07-11,0,@yourmalv aku lagi breakout dan pake si azarine emang membantu bangeet,1.94361e+23,yourmalv,in,0,0,0,https://x.com/undefined/status/1943612166265000178,1.38186e+23,1.0,azarine, aku lagi breakout dan pake si azarine emang membantu bangeet,aku lagi breakout dan pakai si azarine memang membantu banget,breakout pakai si azarine membantu banget,breakout pakai si azarine bantu banget
1.94355e+23,2025-07-11,0,@missjefa Bisa buat beli sunscreen azarine,1.94361e+23,missjefa,in,0,0,0,https://x.com/undefined/status/1943610964336587186,1.71815e+23,0.0,azarine, Bisa buat beli sunscreen azarine,bisa buat beli sunscreen azarine,beli sunscreen azarine,beli sunscreen azarine
1.94354e+23,2025-07-11,0,@yourmalv Baru coba Wardah dan azarine ni,1.94361e+23,yourmalv,in,0,0,0,https://x.com/undefined/status/1943605583162085736,1.71055e+23,0.0,azarine, Baru coba Wardah dan azarine ni,baru coba wardah dan azarine ini,coba wardah azarine,coba wardah azarine
1.94354e+23,2025-07-11,0,@yourmalv Andalanku kalau lagi jrawat pake acne calm wardah sama azarine yg calm acne,1.94357e+23,yourmalv,in,0,0,0,https://x.com/undefined/status/1943569113798095054,1.70033e+23,1.0,azarine, Andalanku kalau lagi jrawat pake acne calm wardah sama azarine yg calm acne,andalanku kalau lagi jrawat pakai acne calm wardah sama azarine yang calm acne,andalanku jrawat pakai acne calm wardah azarine calm acne,andal jrawat pakai acne calm wardah azarine calm acne
1.94329e+23,2025-07-11,0,@imaginawry Azarine sama skin aqua,1.94357e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943565390317248831,1944130560.0,0.0,azarine, Azarine sama skin aqua,azarine sama skin aqua,azarine skin aqua,azarine skin aqua
1.94354e+23,2025-07-11,0,@yourmalv baru coba yg azarine penasaran ni sama unitary,1.94356e+23,yourmalv,in,0,0,0,https://x.com/undefined/status/1943563905567199456,1.64021e+23,0.0,azarine, baru coba yg azarine penasaran ni sama unitary,baru coba yang azarine penasaran ini sama unitary,coba azarine penasaran unitary,coba azarine penasaran unitary
1.94329e+23,2025-07-11,0,@imaginawry azarine tu lah sdh,1.94356e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943563427911184891,1.82285e+23,0.0,azarine, azarine tu lah sdh,azarine itu lah sudah,azarine,azarine
1.94329e+23,2025-07-11,0,@chacumber @imaginawry azarine atau carasun aja kak,1.94356e+23,chacumber,in,0,1,0,https://x.com/undefined/status/1943557461107183747,67251149.0,0.0,azarine,  azarine atau carasun aja kak,azarine atau carasun saja kak,azarine carasun kak,azarine carasun kak
1.94355e+23,2025-07-11,0,@cutieqve aku pake marina dan ss azarine,1.94356e+23,cutieqve,in,0,0,1,https://x.com/undefined/status/1943555338806137179,1.12668e+23,0.0,azarine, aku pake marina dan ss azarine,aku pakai marina dan ss azarine,pakai marina ss azarine,pakai marina ss azarine
1.94329e+23,2025-07-11,0,@imaginawry ak masi cinta azarine dr 2020 pernah beli implora 2 kali tapi kayanya ga cocok karna timbul jerawat trus balik lagi ke azarine,1.94354e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943543406132891712,1.24445e+23,1.0,azarine, ak masi cinta azarine dr  pernah beli implora  kali tapi kayanya ga cocok karna timbul jerawat trus balik lagi ke azarine,aku masih cinta azarine dari pernah beli implora kali tapi kayanya enggak cocok karena timbul jerawat terus balik lagi ke azarine,cinta azarine beli implora kali kayanya cocok timbul jerawat azarine,cinta azarine beli implora kali kaya cocok timbul jerawat azarine
1.94346e+23,2025-07-11,0,@crimsonraien moist hadalabo yg strip pink sama ss masi bimbang antara hanasui putih sama azarine biru,1.94354e+23,crimsonraien,in,0,0,0,https://x.com/undefined/status/1943539533934625020,1.32291e+23,0.0,azarine, moist hadalabo yg strip pink sama ss masi bimbang antara hanasui putih sama azarine biru,moist hadalabo yang strip pink sama ss masih bimbang antara hanasui putih sama azarine biru,moist hadalabo strip pink ss bimbang hanasui putih azarine biru,moist hadalabo strip pink ss bimbang hanasui putih azarine biru
1.94316e+23,2025-07-11,0,@rurulistyana menarriikk bgtt mw azarine yg bru,1.94353e+23,rurulistyana,in,0,0,0,https://x.com/undefined/status/1943532401096802539,1.28656e+23,1.0,azarine, menarriikk bgtt mw azarine yg bru,menarriikk banget mau azarine yang baru,menarriikk banget azarine,menarriikk banget azarine
1.94329e+23,2025-07-11,0,@imaginawry Udah 3 tahun pake anessa walau sangat menguras kantong. Soalnya di kulitku pake azarine longsor &amp; berminyak pake 3w clinic terlalu tebel &amp; berat teksturnya pake biore bikin bruntusan &amp; wanginya kurang suka selain itu blm pernah cob,1.94353e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943527719150424087,3782334080.0,-1.0,azarine, Udah  tahun pake anessa walau sangat menguras kantong Soalnya di kulitku pake azarine longsor amp berminyak pake w clinic terlalu tebel amp berat teksturnya pake biore bikin bruntusan amp wanginya kurang suka selain itu blm pernah cob,sudah tahun pakai anessa walau sangat menguras kantong soalnya di kulitku pakai azarine longsor amp berminyak pakai gue clinic terlalu tebal amp berat teksturnya pakai biore bikin bruntusan amp wanginya kurang suka selain itu belum pernah cob,pakai anessa menguras kantong kulitku pakai azarine longsor amp berminyak pakai gue clinic tebal amp berat teksturnya pakai biore bikin bruntusan amp wanginya suka cob,pakai anessa uras kantong kulit pakai azarine longsor amp minyak pakai gue clinic tebal amp berat tekstur pakai biore bikin bruntusan amp wangi suka cob
1.94329e+23,2025-07-11,0,@imaginawry implora kalo mepet bgt azarine/amaterasun (beli yg double pack) soalnya lebih murah bisa less than 50k,1.94352e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943524620713251014,1.01487e+23,0.0,azarine, implora kalo mepet bgt azarineamaterasun beli yg double pack soalnya lebih murah bisa less than k,implora kalo mepet banget azarineamaterasun beli yang double pack soalnya lebih murah bisa less tahan kak,implora kalo mepet banget azarineamaterasun beli double pack murah less tahan kak,implora kalo mepet banget azarineamaterasun beli double pack murah less tahan kak
1.94352e+23,2025-07-11,0,TOLONG SARANIN SUNSCREEN BUAT KULIT KERING dong. Terima kasih. Pake Azarine bikin kulit kusam pake biore kulitku tetep kering padahal udah pake moist tebel sebelumnya.,1.94352e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1943519597803770145,1.81341e+23,-1.0,azarine,TOLONG SARANIN SUNSCREEN BUAT KULIT KERING dong Terima kasih Pake Azarine bikin kulit kusam pake biore kulitku tetep kering padahal udah pake moist tebel sebelumnya,tolong menyarankan sunscreen buat kulit kering dong terima kasih pakai azarine bikin kulit kusam pakai biore kulitku tetap kering padahal sudah pakai moist tebal sebelumnya,menyarankan sunscreen kulit kering terima kasih pakai azarine bikin kulit kusam pakai biore kulitku kering pakai moist tebal,saran sunscreen kulit kering terima kasih pakai azarine bikin kulit kusam pakai biore kulit kering pakai moist tebal
1.94329e+23,2025-07-11,0,@imaginawry TOLONG SARANIN SUNSCREEN BUAT KULIT KERING dong. Terima kasih. Pake Azarine bikin kulit kusam pake biore kulitku tetep kering padahal udah pake moist tebel sebelumnya.,1.94352e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943519473245249583,1.81341e+23,-1.0,azarine, TOLONG SARANIN SUNSCREEN BUAT KULIT KERING dong Terima kasih Pake Azarine bikin kulit kusam pake biore kulitku tetep kering padahal udah pake moist tebel sebelumnya,tolong menyarankan sunscreen buat kulit kering dong terima kasih pakai azarine bikin kulit kusam pakai biore kulitku tetap kering padahal sudah pakai moist tebal sebelumnya,menyarankan sunscreen kulit kering terima kasih pakai azarine bikin kulit kusam pakai biore kulitku kering pakai moist tebal,saran sunscreen kulit kering terima kasih pakai azarine bikin kulit kusam pakai biore kulit kering pakai moist tebal
1.94329e+23,2025-07-11,0,@imaginawry Azarine yang 110ml dapet harga 80rb pas fs,1.94352e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943516376498385366,96043321.0,0.0,azarine, Azarine yang ml dapet harga rb pas fs,azarine yang ml dapat harga ribu pas fs,azarine ml harga ribu pas fs,azarine ml harga ribu pas fs
1.94329e+23,2025-07-11,0,@imaginawry Azarine atau biore,1.94352e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943515346184351869,1.26775e+23,0.0,azarine, Azarine atau biore,azarine atau biore,azarine biore,azarine biore
1.94329e+23,2025-07-11,0,@imaginawry Antara wardah ato azarine sih murce murce,1.94351e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943513125732692002,122832667.0,0.0,azarine, Antara wardah ato azarine sih murce murce,antara wardah atau azarine sih murce murce,wardah azarine sih murce murce,wardah azarine sih murce murce
1.94348e+23,2025-07-11,0,@bloodymerie SUMPAHH SHAS?? aku udh pernah nyobain yg kamu mention dua dua nya itu tapi ga cocok semua azarine di aku bikin komedoan wardah oren bikin kusemm,1.94351e+23,bloodymerie,in,0,1,0,https://x.com/undefined/status/1943512781216469275,1.87251e+23,-1.0,azarine, SUMPAHH SHAS aku udh pernah nyobain yg kamu mention dua dua nya itu tapi ga cocok semua azarine di aku bikin komedoan wardah oren bikin kusemm,sumpah shas aku sudah pernah mencoba yang kamu mention dua dua nya itu tapi enggak cocok semua azarine di aku bikin komedoan wardah oren bikin kusemm,sumpah shas mencoba mention nya cocok azarine bikin komedoan wardah oren bikin kusemm,sumpah shas coba mention nya cocok azarine bikin komedoan wardah oren bikin kusemm
1.94317e+23,2025-07-11,0,@chicbeautyfern Azarine nih emang keknya marketnya aku deh kwkwkw semua produknya cocok,1.94351e+23,chicbeautyfern,in,0,0,0,https://x.com/undefined/status/1943510767992517097,231096702.0,1.0,azarine, Azarine nih emang keknya marketnya aku deh kwkwkw semua produknya cocok,azarine nih memang kayaknya marketnya aku deh kwkwkw semua produknya cocok,azarine nih kayaknya marketnya deh kwkwkw produknya cocok,azarine nih kayak marketnya deh kwkwkw produk cocok
1.94314e+23,2025-07-11,0,@cicaffeine Tuh kan makin pengen coba mw azarine,1.94351e+23,cicaffeine,in,0,1,0,https://x.com/undefined/status/1943508222561939701,2243388673.0,1.0,azarine, Tuh kan makin pengen coba mw azarine,tuh kan makin ingin coba mau azarine,tuh coba azarine,tuh coba azarine
1.9435e+22,2025-07-11,0,@piiertoo real skrg pake Madagascar pyu kang yul cosrx lebih invest jangka panjang d banding local brand. paling klo local cuma stay dan setia di azarine doang,1.94351e+23,piiertoo,in,0,1,0,https://x.com/undefined/status/1943507741097521174,1.52495e+23,1.0,azarine, real skrg pake Madagascar pyu kang yul cosrx lebih invest jangka panjang d banding local brand paling klo local cuma stay dan setia di azarine doang,real sekarang pakai madagascar pyu kang yul cosrx lebih invest jangka panjang ada banding local brand paling kalo local cuma stay dan setia di azarine doang,real pakai madagascar pyu kang yul cosrx invest jangka banding local brand kalo local stay setia azarine doang,real pakai madagascar pyu kang yul cosrx invest jangka banding local brand kalo local stay setia azarine doang
1.94285e+23,2025-07-11,0,@outswon Kalau aku pribadi azarine lippie cake gak bikin kering,1.9435e+22,outswon,in,0,0,0,https://x.com/undefined/status/1943503078147203078,1.77799e+23,1.0,azarine, Kalau aku pribadi azarine lippie cake gak bikin kering,kalau aku pribadi azarine lippie cake enggak bikin kering,pribadi azarine lippie cake bikin kering,pribadi azarine lippie cake bikin kering
1.94329e+23,2025-07-11,0,@imaginawry Azarine itupun yg spf 35 nder,1.9435e+22,imaginawry,in,0,0,0,https://x.com/undefined/status/1943500425803473241,8.56746e+22,0.0,azarine, Azarine itupun yg spf  nder,azarine itupun yang spf nder,azarine itupun spf nder,azarine itu spf nder
1.94329e+23,2025-07-11,0,@imaginawry Azarine kak klo nggak skin aqua,1.9435e+22,imaginawry,in,0,0,0,https://x.com/undefined/status/1943500087067578426,1.78574e+23,0.0,azarine, Azarine kak klo nggak skin aqua,azarine kak kalo enggak skin aqua,azarine kak kalo skin aqua,azarine kak kalo skin aqua
1.9435e+22,2025-07-11,0,Azarine jg murah si...tp make up kurang nempel klo pake dia gatau knp,1.9435e+22,ReLiSZayne,in,0,0,0,https://x.com/undefined/status/1943499624704282821,1.81354e+23,-1.0,azarine,Azarine jg murah sitp make up kurang nempel klo pake dia gatau knp,azarine juga murah sitp memakai up kurang menempel kalo pakai dia enggak tau kenapa,azarine murah sitp memakai menempel kalo pakai tau,azarine murah sitp pakai tempel kalo pakai tau
1.94329e+23,2025-07-11,0,@imaginawry Azarine yang 110ml harganya 90 an tapi kalo lagi diskon bisa sampe 70 an. Itu masuknya murah euyyyy mana bisa sampe 2 3 bulan,1.94349e+23,imaginawry,in,0,0,0,https://x.com/undefined/status/1943494452880056355,1.45953e+23,1.0,azarine, Azarine yang ml harganya  an tapi kalo lagi diskon bisa sampe  an Itu masuknya murah euyyyy mana bisa sampe   bulan,azarine yang ml harganya an tapi kalo lagi diskon bisa sampai an itu masuknya murah euyyyy mana bisa sampai bulan,azarine ml harganya kalo diskon masuknya murah euyyyy,azarine ml harga kalo diskon masuk murah euyyyy
1.94314e+23,2025-07-11,0,@sluurrp_ @AzarineCosmetic belom ada kak. amin semoga azarine buat versi gentong,1.94349e+23,sluurrp_,in,0,0,0,https://x.com/undefined/status/1943494122926395535,1.64021e+23,1.0,azarine,  belom ada kak amin semoga azarine buat versi gentong,belum ada kak amin semoga azarine buat versi gentong,kak amin semoga azarine versi gentong,kak amin moga azarine versi gentong
1.94322e+23,2025-07-11,0,@wasabitter calming bgtt micellar waternya azarine ini buat kulit sensitif ga bakal bikin muka kering ketarik,1.94349e+23,wasabitter,in,0,0,0,https://x.com/undefined/status/1943492087279948149,1.53149e+23,1.0,azarine, calming bgtt micellar waternya azarine ini buat kulit sensitif ga bakal bikin muka kering ketarik,calming banget micellar waternya azarine ini buat kulit sensitif enggak bakal bikin muka kering tertarik,calming banget micellar waternya azarine kulit sensitif bikin muka kering tertarik,calming banget micellar waternya azarine kulit sensitif bikin muka kering tarik
1.94322e+23,2025-07-11,0,@wasabitter Jadi pengen nyobain Micellar waternya Azarine kak,1.94349e+23,wasabitter,in,0,0,0,https://x.com/undefined/status/1943490067361861796,1.81962e+23,1.0,azarine, Jadi pengen nyobain Micellar waternya Azarine kak,jadi ingin mencoba micellar waternya azarine kak,mencoba micellar waternya azarine kak,coba micellar waternya azarine kak
1.94318e+23,2025-07-11,0,@heybogosipeo penasaran bgt sama micellar waternya azarine ini seliweran terus kayanya bakal calming bgtt buat kulit sensitifku,1.94349e+23,heybogosipeo,in,0,0,0,https://x.com/undefined/status/1943489160909853181,1.41604e+23,1.0,azarine, penasaran bgt sama micellar waternya azarine ini seliweran terus kayanya bakal calming bgtt buat kulit sensitifku,penasaran banget sama micellar waternya azarine ini seliweran terus kayanya bakal calming banget buat kulit sensitifku,penasaran banget micellar waternya azarine seliweran kayanya calming banget kulit sensitifku,penasaran banget micellar waternya azarine seliwer kaya calming banget kulit sensitif
1.94312e+23,2025-07-11,0,@moonlightmoney_ penasaran bgt sama micellar waternya azarine ini seliweran terus kayanya bakal calming bgtt buat kulit sensitifku,1.94349e+23,moonlightmoney_,in,0,0,0,https://x.com/undefined/status/1943488652941889955,1.41604e+23,1.0,azarine, penasaran bgt sama micellar waternya azarine ini seliweran terus kayanya bakal calming bgtt buat kulit sensitifku,penasaran banget sama micellar waternya azarine ini seliweran terus kayanya bakal calming banget buat kulit sensitifku,penasaran banget micellar waternya azarine seliweran kayanya calming banget kulit sensitifku,penasaran banget micellar waternya azarine seliwer kaya calming banget kulit sensitif
1.94322e+23,2025-07-11,0,@wasabitter penasaran bgt sama micellar waternya azarine ini seliweran terus,1.94349e+23,wasabitter,in,0,0,0,https://x.com/undefined/status/1943487470576001404,1.41604e+23,1.0,azarine, penasaran bgt sama micellar waternya azarine ini seliweran terus,penasaran banget sama micellar waternya azarine ini seliweran terus,penasaran banget micellar waternya azarine seliweran,penasaran banget micellar waternya azarine seliwer
